,기업코드,회차,등록일,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름
400,108038,제 54 기,20180402,31296857663 ,-13549722862 ,-11881102824 
401,158112,제 61 기,20180402,-7566996527 ,-6364983927 ,11902110739 
402,977696,제 7 기,20190318,-2131757771 ,-153409582047 ,168189228730 
403,110431,제 37 기,20190321,716465319 ,-11918152223 ,10745806596 
404,132804,제 52 기,20180402,64295639835 ,-29844593058 ,-30501173982 
405,1042359,제 4 기,20180330,-3820420449 ,-3007135588 ,6605211760 
406,126362,제 48 기,20180330,-311943824425 ,582335067028 ,99883382583 
407,219486,제 21 기,20180402,16472341539 ,-11964028150 ,-6826303700 
408,369657,제 22 기,20180330,35086829630 ,-10021984694 ,-13597128000 
409,140566,제 59 기,20180329,4085360624 ,-2995191330 ,-1179001528 
410,120076,제 65 기,20180330,79777077479 ,71171072806 ,-100890061885 
411,178790,제 31 기,20180402,29994659663 ,6871238583 ,2755721091 
412,1008762,제 11 기,20180402,-12600641423 ,11532807139 ,24350000 
413,372873,제 17 기,20180402,,,
414,476498,제 20 기,20180402,135229632574 ,-181840528132 ,-15872423920 
415,258421,제 24 기,20180402,2647044835 ,39118047 ,-685385406 
416,172079,제 42 기,20180330,-706028495 ,477244439 ,-780850300 
417,165583,제 34 기,20180402,-131733844601 ,159754822632 ,-30026919399 
418,653194,제 20 기,20180814,1621059761 ,-113828620042 ,124140219453 
419,441304,제 17 기,20180402,,,
420,118451,제 58 기,20180402,635914271 ,-1135330581 ,1033418492 
421,125646,제 33 기,20180402,62758747430 ,-56205541010 ,-959529987 
422,119140,제 46 기,20180330,56743317447 ,-39493546199 ,-21561956441 
423,1261893,제 1 기,20180402,7095600382 ,-2694808117 ,-108456441 
424,926522,제 17 기,20180330,,,
425,494218,제 19 기,20180402,34975252265 ,-21109389485 ,-11439361843 
426,829380,제 8 기,20180330,-2475387494 ,2387602520 ,-733919004 
427,599106,제 11 기,20180402,170198633 ,-2072357046 ,2252352013 
428,606293,제 16 기,20180402,6488037973 ,-4254072617 ,-1293600000 
429,654175,제 14 기,20180605,945184402 ,-10720984728 ,-594509500 
430,1159853,제 2 기,20180622,33029055160 ,-7653633127 ,-659870260 
431,351807,제 40 기,20180330,-42420708 ,2840486263 ,-477475685 
432,138598,제 45 기,20180330,4212831478 ,-3848600072 ,-4049445480 
433,138516,제 45 기,20180328,-8467750270 ,2781017779 ,3550060489 
434,111111,제 45 기,20180615,22984516361 ,-1105404495 ,-17102404170 
435,799177,제 9 기,20180330,31248341492 ,-31593142166 ,9172326960 
436,152039,제 64 기,20180402,14285673354 ,5984576140 ,-17907001765 
437,166175,제 30 기,20180323,9789726896 ,-3336908545 ,-6121141599 
438,409672,제 18 기,20180330,3120154254 ,-4296061964 ,1184849189 
439,185505,제 29 기,20180402,3352230321 ,1819427784 ,-4987023905 
440,230425,제 31 기,20180330,2638358763 ,-764564165 ,
441,423690,제 16 기,20180402,1722750008 ,-2242771447 ,-1100000000 
442,472890,제 14 기,20180330,-1566202907 ,26011780 ,-3613895499 
443,240857,제 32 기,20180402,6387574797 ,-8231833242 ,-3295352510 
444,265005,제 21 기,20180402,12156073567 ,-2044501601 ,-962305600 
445,103592,제 45 기,20180330,21873639768 ,-26203746414 ,6929633908 
446,171867,제 31 기,20180402,-8470414976 ,9772248847 ,
447,267979,제 46 기,20180328,1544453346 ,2946802833 ,-645950000 
448,364847,제 19 기,20180329,7552488148 ,-7737399812 ,672633884 
449,365624,제 19 기,20180402,667327015 ,-5364736987 ,1438010650 
450,138242,제 56 기,20180402,205080777994 ,-277445714475 ,50229034650 
451,260879,제 19 기,20180403,,,
452,158015,제 28 기,20180330,-4035072002 ,-5419199412 ,5119966762 
453,761952,제 16 기,20180402,17724778653 ,-11547942035 ,417843080 
454,591441,제 12 기,20180330,6176611720 ,-12411828672 ,-4885964725 
455,106368,제 41 기,20180402,319066432339 ,-50364395435 ,-236470417269 
456,145109,제 95 기,20180402,,,
457,128607,제 39 기,20180330,1275590178 ,-5355443995 ,5052260446 
458,612294,제 15 기,20180402,-7933661515 ,-3194212335 ,11931246770 
459,349060,제 19 기,20171229,3877912866 ,-12110148327 ,9219791851 
460,131939,제 46 기,20180330,4088932523 ,-6677946553 ,3745033665 
461,330044,제 26 기,20180330,5803202996 ,-22488349446 ,24263333679 
462,159795,제 34 기,20180402,-15248839120 ,12848470032 ,-5284809934 
463,101664,제 31 기,20180403,25805145555 ,-6395974054 ,-16842415489 
464,142865,제 40 기,20180330,,-8075244242 ,-1341592000 
465,364403,제 20 기,20180330,33554246598 ,-389036227 ,-5117662707 
466,276834,제 21 기,20180330,1731596910 ,-8298143088 ,3786262888 
467,385363,제 22 기,20180402,6912626819 ,-5035222231 ,-1935850602 
468,189538,제 28 기,20180329,-576178947 ,-2723923032 ,2317820733 
469,491053,제 18 기,20180329,1860472667 ,-3749225119 ,-303486600 
470,356389,제 26 기,20180330,5825513945 ,-2645045337 ,-1716859645 
471,303396,제 24 기,20180402,-10869806894 ,4298169636 ,8413517580 
472,166573,제 36 기,20180330,23479839414 ,-37481771623 ,-3816767500 
473,795135,제 8 기,20190626,254733890906 ,-401419386106 ,132341896269 
474,614593,제 20 기,20180402,361855918 ,-25092717320 ,30401372850 
475,797364,제 8 기,20180402,4569821602 ,-4080425965 ,1273076077 
476,527464,제 18 기,20180330,4912163501 ,-16179361510 ,4643600000 
477,1165155,제 2 기,20180330,-844067899 ,-1866713817 ,575190192 
478,435969,제 16 기,20180330,4939314405 ,-24369063252 ,1092688456 
479,218575,제 32 기,20180330,13215283653 ,12788618363 ,-22652419897 
480,842619,제 12 기,20180614,-6801103798 ,11435800964 ,329271200 
481,416654,제 19 기,20180330,-1843075385 ,3077197537 ,0 
482,123523,제 52 기,20180330,22219509208 ,-112925154 ,-23804366048 
483,357607,제 23 기,20180608,1967314907 ,-4734690196 ,557456112 
484,447609,제 19 기,20180511,-12065515284 ,4251270095 ,50416144357 
485,528515,제 23 기,20180330,3363010561 ,-7116578203 ,3503528715 
486,541163,제 17 기,20180330,124613228 ,-19966100414 ,8486538861 
487,361381,제 22 기,20180402,19682006224 ,-4757203540 ,-23021605991 
488,118044,제 48 기,20180402,11132852381 ,-1156573507 ,-1289213941 
489,173351,제 42 기,20180402,3629960762 ,872647196 ,-877839387 
490,220686,제 27 기,20180330,-12591776849 ,-9625364166 ,9321443997 
491,106881,제 38 기,20180330,1969973055 ,337664775 ,-3932446935 
492,244783,제 21 기,20180402,,,
493,855163,제 7 기,20180330,14443956039 ,-4486658735 ,-15608885955 
494,519252,제 16 기,20180402,956538556 ,-1455041958 ,500000000 
495,654272,제 17 기,20180402,1867335685 ,257963596 ,-2307942576 
496,524786,제 18 기,20180330,8432425131 ,-15553322120 ,-1014927067 
497,127200,제 50 기,20180330,12055283036 ,-8720931901 ,-3914857840 
498,838005,제 11 기,20180810,-19284879726 ,-15101027965 ,36465119152 
499,441650,제 16 기,20180402,899525504 ,-2352723162 ,-840000000 
500,371740,제 20 기,20180329,,,
501,164724,제 34 기,20180814,,,
502,398668,제 19 기,20180330,7768829196 ,-8650153373 ,-2104232100 
503,606664,제 17 기,20180330,-4547732791 ,632063600 ,-126554357 
504,133511,제 55 기,20180402,9708444413 ,-38682543790 ,25611920388 
505,167004,제 51 기,20180327,1558001130 ,58239685 ,-1468081700 
506,259934,제 29 기,20180330,1422938736 ,-1802482243 ,1151290400 
507,531865,제 18 기,20180330,5094166731 ,-8089209805 ,-781337560 
508,269922,제 22 기,20180402,15476993719 ,-12997907430 ,-4428175106 
509,493510,제 18 기,20180402,9745702841 ,-13437315218 ,4164013865 
510,109268,제 45 기,20180402,428874075 ,2252105677 ,-496094550 
511,188973,제 37 기,20180711,8337452865 ,524073218 ,-3363943250 
512,1011438,제 18 기,20180328,5834979704 ,-8387625157 ,-1425809271 
513,216498,제 30 기,20180330,21458400444 ,-25940590617 ,6286900000 
514,141556,제 33 기,20180402,12402314238 ,-19604246088 ,9399087402 
515,497631,제 26 기,20180330,-1561323390 ,-1094563925 ,1849003938 
516,638539,제 18 기,20180330,-8231828693 ,-13512725623 ,23512443160 
517,365457,제 20 기,20180402,2639945096 ,2559836951 ,-2359712982 
518,833064,제 15 기,20180515,,,
519,1089855,제 3 기,20180328,-5800902391 ,-17459201918 ,12710411987 
520,258360,제 21 기,20180330,5352541460 ,-28328575214 ,18786465626 
521,166500,제 43 기,20180402,-6153040347 ,1399098780 ,0 
522,869272,제 26 기,20180330,-522035897 ,-5455017906 ,1138919431 
523,295547,제 27 기,20180402,1322382288 ,-809346057 ,-512995055 
524,592653,제 18 기,20180402,3167278473 ,-12085933765 ,9389434553 
525,493185,제 23 기,20180402,62535209356 ,-37015158647 ,-17461481912 
526,146296,제 47 기,20180330,-485439914 ,3738352 ,-985219589 
527,416414,제 18 기,20180601,5083542933 ,13098148327 ,-4624589700 
528,352499,제 18 기,20180330,4066376572 ,-425498878 ,267628194 
529,264714,제 25 기,20180402,742656160 ,-3425269518 ,850000000 
530,148948,제 63 기,20180607,6486900429 ,-5787730922 ,1501869750 
531,537832,제 21 기,20180330,1760024342 ,-2713600037 ,1241205906 
532,422895,제 16 기,20180329,31132987084 ,-2005830004 ,-16442288990 
533,1020843,제 19 기,20180402,,,
534,1035289,제 4 기,20180402,,,
535,910947,제 7 기,20180402,5860299709 ,314048023 ,-5305416746 
536,646732,제 10 기,20180402,9663932866 ,-797642425 ,-7209292232 
537,307222,제 18 기,20180402,3868957067 ,-9097420750 ,7982362030 
538,198378,제 26 기,20180615,8519219105 ,-78461686405 ,68815904550 
539,1124680,제 3 기,20180402,6390286659 ,-32206461713 ,26197724347 
540,957735,제 21 기,20180330,,-36888827273 ,-5123506910 
541,200910,제 26 기,20180330,2776016019 ,-4361625779 ,-573382555 
542,133557,제 44 기,20180330,396056505 ,1739084724 ,-252118828 
543,296078,제 22 기,20180402,2013123011 ,-93674472084 ,-2989482100 
544,159740,제 62 기,20180402,,,
545,1035678,제 14 기,20180330,-1494295304 ,-17787658765 ,24541507760 
546,447502,제 18 기,20180604,5987841000 ,-10750465617 ,1899828787 
547,159209,제 43 기,20200330,62577792624 ,-8621842015 ,-56923785550 
548,625942,제 13 기,20180330,,,
549,405320,제 18 기,20180402,37246837830 ,-17515246492 ,0 
550,1068658,제 3 기,20180330,2509304361 ,15928495973 ,-9936405277 
551,350020,제 19 기,20180330,-4287385860 ,-13820719741 ,14803057059 
552,347734,제 17 기,20180402,1162289673 ,562694681 ,-912800000 
553,608316,제 25 기,20180330,3719500792 ,-503698787 ,-5144578985 
554,991191,제 8 기,20180611,-1114753448 ,-3866203300 ,6691938220 
555,249982,제 24 기,20180330,-9506312 ,-1766258230 ,
556,107066,제 64 기,20180402,1340890020 ,2108057501 ,-22630450 
557,687711,제 10 기,20180402,,,
558,870861,제 10 기,20180402,52374226261 ,-46846940313 ,6266036284 
559,163114,제 46 기,20180402,,,
560,1108099,제 3 기,20180618,9763141174 ,-5721681886 ,-7955277300 
561,962223,제 13 기,20180611,3069790299 ,-13090451309 ,8139269780 
562,1073678,제 10 기,20180330,-24249656 ,-1858214207 ,164343000 
563,148939,제 52 기,20180402,32497173307 ,-34439521946 ,-3372495384 
564,158963,제 31 기,20180629,27682926114 ,-35544631254 ,132804567 
565,580667,제 19 기,20180330,-645362628 ,-16696520346 ,12811038436 
566,815767,제 8 기,20180402,7473178849 ,4623224130 ,
567,160375,제 43 기,20180402,-183820096 ,-238899597 ,460008965 
568,134963,제 53 기,20180330,58113000000 ,-62049000000 ,4208000000 
569,447928,제 18 기,20180402,7445745744 ,-3607283160 ,-3489717276 
570,121570,제 45 기,20180611,-2725698801 ,-41309834380 ,30606569206 
571,217743,제 31 기,20180330,-625307658 ,-2185598492 ,2473102221 
572,490151,제 15 기,20180330,-14447120671 ,-8644334008 ,20383065822 
573,132211,제 60 기,20180330,-2304655394 ,-28622562080 ,27601887982 
574,114093,제 52 기,20180402,6491697466 ,-6064988166 ,1749989636 
575,336297,제 27 기,20180402,3616481836 ,-2803378396 ,-2432721550 
576,121154,제 44 기,20180402,7194388678 ,-8511555360 ,-2145612730 
577,563545,제 16 기,20180330,21872099450 ,-19752442155 ,3269941878 
578,398808,제 18 기,20180615,,,
579,536888,제 19 기,20180330,-3668229647 ,344166930 ,1489996720 
580,137252,제 47 기,20180328,30608703369 ,27706232906 ,-55098154551 
581,1188378,제 14 기,20180403,6933781843 ,-1532240733 ,11359716977 
582,455875,제 21 기,20180330,5315504982 ,-9918802498 ,-974975927 
583,525679,제 16 기,20180817,2682613490 ,2639164379 ,671371652 
584,470829,제 15 기,20181011,12374731624 ,6630341190 ,-16099473880 
585,150828,제 59 기,20180402,-11151417788 ,-1783022974 ,36893152231 
586,140946,제 45 기,20180615,1372975639 ,-488840797 ,-329414680 
587,101628,제 133 기,20180330,51272565090 ,6831804796 ,-56521553896 
588,113508,제 72 기,20180402,,,
589,306454,제 19 기,20180330,9664494904 ,,-1558250000 
590,160861,제 42 기,20180330,2922584821 ,-3591017746 ,3260883153 
591,155452,제 65 기,20180329,7845718901 ,-8311559504 ,-2016000000 
592,147222,제 70 기,20180402,-11128835976 ,51771356859 ,-40125867673 
593,201733,제 27 기,20180330,6363473948 ,-8474147001 ,4164103460 
594,113261,제 44 기,20180323,9996827382 ,-14878577623 ,11023242335 
595,129387,제 71 기,20180330,,,
596,264228,제 23 기,20180330,2031964500 ,-4544208648 ,1436415394 
597,606770,제 11 기,20180330,18164528248 ,-10849683839 ,4920362351 
598,447487,제 18 기,20180330,-5746780730 ,8335108209 ,-5752500000 
599,939331,제 6 기,20180330,9005639634 ,-126911489734 ,112478010009 
600,203290,제 28 기,20180330,7889212396 ,-29937876904 ,21498799146 
601,414850,제 21 기,20180402,4278296184 ,-11659160561 ,737841172 
602,148531,제 54 기,20180604,-706577688 ,1181517230 ,
603,815095,제 10 기,20180402,3832237481 ,1629981694 ,-6710880675 
604,527491,제 23 기,20180605,3790952051 ,-1956785018 ,-686000000 
605,306162,제 29 기,20180330,25459046072 ,-1312886408 ,-4915795848 
606,143226,제 52 기,20180330,800458169 ,-509174830 ,-411116466 
607,226547,제 25 기,20180330,-4763013264 ,839944160 ,-1983320000 
608,104722,제 60 기,20180402,1245834760 ,-6503841874 ,982590813 
609,143314,제 37 기,20180402,-1351971231 ,-27696042656 ,28564493650 
610,160621,제 56 기,20180330,,,
611,1061497,제 3 기,20180402,-1169051553 ,-2372577677 ,4408290842 
612,269612,제 21 기,20180329,3072705184 ,-8642079721 ,-6071041676 
613,402110,제 18 기,20200626,4753916549 ,94994749 ,-310316050 
614,1196313,제 1 기,20180329,-47844627 ,-5000000000 ,5903911000 
615,161462,제 30 기,20180330,6229704800 ,109289576 ,-3179810125 
616,568461,제 14 기,20180608,13827318290 ,-3239063216 ,-4179400650 
617,146649,제 36 기,20180402,,,
618,373447,제 24 기,20180330,246001489 ,-4784386320 ,2530300507 
619,173874,제 60 기,20180402,,,-56193544000 
620,347062,제 23 기,20180618,13904404468 ,-1357602676 ,-4679888894 
621,359623,제 29 기,20180330,,,
622,185356,제 32 기,20180402,4693361247 ,-1326660311 ,-1725359051 
623,156442,제 52 기,20180402,772983083 ,596445069 ,-1238332385 
624,445799,제 21 기,20180330,30167950170 ,6258739419 ,-14723184274 
625,202839,제 32 기,20180330,-1841582345 ,599084919 ,877169031 
626,317681,제 19 기,20180330,6492502370 ,-10566257329 ,5029292694 
627,159971,제 45 기,20180402,-3726956189 ,11034514298 ,-2235957276 
628,569691,제 17 기,20180330,20820113343 ,-11959872089 ,-5986714620 
629,540571,제 21 기,20180330,-1393077621 ,2496946292 ,
630,130408,제 44 기,20180330,1887925804 ,-15442609672 ,-500000000 
631,453488,제 19 기,20180913,1078822712 ,-11795165462 ,4417057720 
632,112679,제 37 기,20180402,-458441785 ,8993100065 ,-1885025841 
633,225706,제 24 기,20180814,23028262939 ,-8409646473 ,-14756202730 
634,146214,제 58 기,20180330,10158675332 ,502887715 ,-1007826000 
635,207375,제 34 기,20180402,-2424218774 ,-469797996 ,-610253864 
636,164706,제 54 기,20180228,-1981203116 ,2578366892 ,-984903824 
637,264732,제 26 기,20180330,-704699209 ,,
638,614478,제 15 기,20180330,8110683217 ,-23769967294 ,-9638719947 
639,339072,제 23 기,20180330,3316414535 ,-2900119056 ,-2479850408 
640,525864,제 19 기,20180330,4562939821 ,-15363753024 ,1900000000 
641,531917,제 22 기,20180402,166723150733 ,3712149200 ,-36723373633 
642,413046,제 27 기,20180720,523845667001 ,-265446070750 ,-97229336595 
643,1020524,제 10 기,20180402,7406256690 ,-6934990739 ,-1402747800 
644,102140,제 45 기,20180329,1324418506 ,2174886670 ,-342921750 
645,788773,제 18 기,20180402,21767054444 ,-3549708136 ,-37289859150 
646,109718,제 55 기,20190117,4656689181 ,-395510066 ,-2966018796 
647,136864,제 45 기,20180404,32240935 ,-4802016299 ,3695073101 
648,132628,제 38 기,20180402,,,1996995472 
649,108649,제 40 기,20180402,-669582897 ,-4879216421 ,1340820175 
650,206039,제 28 기,20180330,-758435950 ,-5337581134 ,9326838271 
651,585538,제 17 기,20180402,,,
652,442154,제 20 기,20181012,-5197224304 ,-11666337620 ,-1990036400 
653,246620,제 24 기,20180402,5174289624 ,-5615022041 ,-1220584910 
654,1187148,제 6 기,20180615,2250559519 ,-12470982525 ,8646929230 
655,516246,제 19 기,20180330,1529449998 ,-8226107672 ,5865583228 
656,123107,제 55 기,20180329,705777313 ,-1699146521 ,-1136500000 
657,109781,제 34 기,20180402,4012703634 ,-35136424677 ,32698908224 
658,506294,제 19 기,20180402,8670614298 ,-6515004805 ,-391059540 
659,823429,제 8 기,20180330,,,
660,250997,제 32 기,20180330,8881110837 ,-8926664702 ,-13857410 
661,536286,제 16 기,20180330,2733593338 ,2249876415 ,5485547233 
662,250137,제 21 기,20180330,19652083555 ,-7028224519 ,-18150423791 
663,486097,제 18 기,20180330,13087893222 ,-16569464221 ,-3414329490 
664,629212,제 22 기,20180330,5008140231 ,-4937112601 ,-1447828868 
665,220057,제 24 기,20180330,9690213779 ,-85488454 ,-1189425000 
666,122551,제 32 기,20180329,17215841125 ,-5915817035 ,3123248228 
667,201742,제 31 기,20180402,11998742851 ,-6645280747 ,-1546148520 
668,353610,제 21 기,20180402,1228556024 ,-1502739163 ,
669,108940,제 35 기,20180402,7580933077 ,-580230347 ,-19341944500 
670,825959,제 9 기,20180402,29636122404 ,-21270416459 ,9957582970 
671,170558,제 29 기,20180402,467078621663 ,-213358302060 ,-217888897008 
672,155586,제 40 기,20170629,-1299825303 ,1252864383 ,-23178194 
673,362201,제 36 기,20180402,,,
674,428321,제 17 기,20180402,51593988811 ,,
675,226316,제 33 기,20180409,-1507408710 ,-40757419189 ,49219880408 
