,Unnamed: 0,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
2517,2517,00161462,제 31 기,20190329,18231502519.0,19735422126.0,78550231521.0,1632975604.0,1564100171.0,3197075775.0,24000000000.0,,75353155746.0
2518,2518,01109070,제 20 기,20190401,34064604133.0,12676766727.0,46741370860.0,1245515350.0,767982070.0,2013497420.0,2045000000.0,18431292586.0,44727873440.0
2519,2519,00568461,제 15 기,20190401,41686984211.0,50773547206.0,92460531417.0,23369640064.0,11490522142.0,34860162206.0,17235000000.0,36626087351.0,57600369211.0
2520,2520,00146649,제 37 기,20190401,26407675085.0,241326434848.0,267734109933.0,18592289370.0,1099511534.0,19691800904.0,49852615000.0,121039740927.0,248042309029.0
2521,2521,00373447,제 25 기,20190328,30350427120.0,38445709508.0,68796136628.0,12245192679.0,3356458832.0,15601651511.0,3450258000.0,32757148927.0,53194485117.0
2522,2522,00173874,제 61 기,20190401,771852337668.0,1747511039847.0,2519363377515.0,444405213157.0,672024872777.0,1116430085934.0,54083938500.0,,1402933291581.0
2523,2523,01182578,제 3 기,20190401,38475207829.0,43330546223.0,81805754052.0,38172657132.0,2315185164.0,40487842296.0,5442000000.0,16438882375.0,41317911756.0
2524,2524,00347062,제 24 기,20190401,59721186519.0,121499168949.0,181220355468.0,18645114081.0,14344806954.0,32989921035.0,7500000000.0,118651570761.0,148230434433.0
2525,2525,00359623,제 30 기,20190401,5930691358.0,99485127102.0,105415818460.0,204920645.0,6375211053.0,6580131698.0,9443670500.0,,98835686762.0
2526,2526,00185356,제 33 기,20190401,31095884155.0,27902362011.0,58998246166.0,6450493746.0,1271362567.0,7721856313.0,8031204500.0,,51276389853.0
2527,2527,00156442,제 53 기,20190401,11718171274.0,70567345595.0,82285516869.0,3697936184.0,7627034283.0,11324970467.0,1500000000.0,50284039372.0,70960546402.0
2528,2528,00445799,제 22 기,20190329,108916369627.0,61291293903.0,170207663530.0,24161735528.0,103600000.0,24265335528.0,9300000000.0,126137356999.0,145942328002.0
2529,2529,00202839,제 33 기,20190328,33668555881.0,25397779900.0,59066335781.0,2530368636.0,3975637470.0,6506006106.0,2600000000.0,47349569086.0,52560329675.0
2530,2530,00317681,제 20 기,20190329,36181141357.0,56562828047.0,92743969404.0,36983102159.0,3090846362.0,40073948521.0,11931175500.0,7799322306.0,52670020883.0
2531,2531,00159971,제 46 기,20190401,11236095998.0,144575272409.0,155811368407.0,6637590185.0,20125104532.0,26762694717.0,11217490000.0,69331203731.0,129048673690.0
2532,2532,00569691,제 18 기,20190329,38521832206.0,77031247680.0,115553079886.0,15993633942.0,9489259766.0,25482893708.0,5380914000.0,62416481387.0,90070186178.0
2533,2533,00540571,제 22 기,20190329,5812502448.0,6242535961.0,12055038409.0,639240545.0,135481096.0,774721641.0,3339200000.0,-2078239967.0,11280316768.0
2534,2534,00130408,제 45 기,20190329,11770858686.0,30743890752.0,42514749438.0,3327443732.0,53237666.0,3380681398.0,2000000000.0,35055902910.0,39134068040.0
2535,2535,00453488,제 20 기,20190517,49974007523.0,84413410511.0,134387418034.0,119561994368.0,7622643598.0,127184637966.0,14701033500.0,-74462403259.0,7202780068.0
2536,2536,00112679,제 38 기,20190401,120977690531.0,55513949488.0,176491640019.0,19072865493.0,2860182180.0,21933047673.0,10000000000.0,,154558592346.0
2537,2537,00811372,제 11 기,20190401,63089253025.0,44224823118.0,107314076143.0,25812586716.0,1049110088.0,26861696804.0,4501870000.0,,80452379339.0
2538,2538,00225706,제 25 기,20190730,53407639413.0,139632737829.0,193040377242.0,71993822345.0,17933797317.0,89927619662.0,39586385000.0,,103112757580.0
2539,2539,00146214,제 59 기,20190329,279421732251.0,67842701138.0,347264433389.0,15904261349.0,7025122661.0,22929384010.0,13300000000.0,,324335049379.0
2540,2540,00207375,제 35 기,20190401,57729648894.0,51006999633.0,108736648527.0,48498099523.0,17158686011.0,65656785534.0,7177460000.0,-14102142219.0,43079862993.0
2541,2541,00164706,제 55 기,20190228,89104762468.0,69697575622.0,158802338090.0,43322123464.0,8475701116.0,51797824580.0,16000000000.0,,107004513510.0
2542,2542,00264732,제 27 기,20190329,57227836568.0,30725088305.0,87952924873.0,5830709985.0,5185525159.0,11016235144.0,5105382500.0,,76936689729.0
2543,2543,00614478,제 16 기,20190401,47665646538.0,70873012146.0,118538658684.0,13980282008.0,316500000.0,14296782008.0,4673876500.0,,104241876676.0
2544,2544,00339072,제 24 기,20190401,15973060464.0,30848134455.0,46821194919.0,11246926540.0,2814206022.0,14061132562.0,21658651500.0,-39478893110.0,32760062357.0
2545,2545,00525864,제 20 기,20190329,37708239250.0,27454137326.0,65162376576.0,6258970872.0,1285189324.0,7544160196.0,3248300000.0,28954920040.0,57618216380.0
2546,2546,00531917,제 23 기,20190402,276499721637.0,99996328096.0,376496049733.0,36537169483.0,5199910000.0,41737079483.0,18534460500.0,262327612871.0,334758970250.0
2547,2547,00413046,제 28 기,20190401,1482507600161.0,1925650130627.0,3408157730788.0,548121290075.0,218455704094.0,766576994169.0,125456133000.0,1830849456118.0,2641580736619.0
2548,2548,01020524,제 11 기,20190401,33688976068.0,60555723086.0,94244699154.0,11935404631.0,80000000.0,12015404631.0,6765455000.0,33363868490.0,82229294523.0
2549,2549,00102140,제 46 기,20190328,28447427814.0,26008636928.0,54456064742.0,949459391.0,587110306.0,1536569697.0,7853985000.0,32519956599.0,52919495045.0
2550,2550,00788773,제 19 기,20191114,104049881201.0,47772947563.0,151822828764.0,18715598182.0,6698455804.0,25414053986.0,13117010000.0,41193882093.0,126408774778.0
2551,2551,00109718,제 56 기,20190329,123031015394.0,224681756998.0,347712772392.0,118970430338.0,28936927316.0,147907357654.0,29821775000.0,168159014752.0,199805414738.0
2552,2552,00136864,제 46 기,20190329,267503790552.0,150620412308.0,418124202860.0,206577401550.0,22892223428.0,229469624978.0,38414446000.0,,188654577882.0
2553,2553,00132628,제 39 기,20190401,15454190663.0,22252958091.0,37707148754.0,5318260689.0,800000000.0,6118260689.0,10043428500.0,,31588888065.0
2554,2554,00108649,제 41 기,20190401,60042171670.0,39244019089.0,99286190759.0,42403372186.0,29499280280.0,71902652466.0,,13038394081.0,27383538293.0
2555,2555,00531829,제 28 기,20190401,41664444489.0,7591951460.0,49256395949.0,3749445141.0,740829463.0,4490274604.0,15211779000.0,3239871117.0,44766121345.0
2556,2556,00206039,제 29 기,20190329,91540657531.0,50188413908.0,141729071439.0,44081663789.0,13145707144.0,57227370933.0,2500000000.0,79308429936.0,84501700506.0
2557,2557,00585538,제 18 기,20190401,144783480054.0,61129581728.0,210249847157.0,86423258230.0,13581857950.0,100005116180.0,6682160500.0,,110244730977.0
2558,2558,00442154,제 21 기,20190401,128437573194.0,66746629444.0,195184202638.0,118918389683.0,27090203488.0,146008593171.0,8444482000.0,-2400970134.0,49175609467.0
2559,2559,00246620,제 25 기,20190401,12194082000.0,29710190616.0,41904272616.0,5071363988.0,1041319463.0,6112683451.0,12077365000.0,19389571975.0,35791589165.0
2560,2560,01187148,제 7 기,20190401,46325041083.0,70475303027.0,116800344110.0,11909037247.0,45568629015.0,57477666262.0,3084137500.0,,
2561,2561,00516246,제 20 기,20190401,49224972069.0,57879005433.0,107103977502.0,33154100708.0,18758900294.0,51913001002.0,4060485000.0,45058147919.0,55190976500.0
2562,2562,00123107,제 56 기,20190329,17714368257.0,35599052062.0,53313420319.0,4224638412.0,5327394575.0,9552032987.0,11980000000.0,21302207226.0,43761387332.0
2563,2563,00109781,제 35 기,20190401,28732342446.0,196814158234.0,225546500680.0,34857500788.0,45911515008.0,80769015796.0,4500000000.0,101933715006.0,144777484884.0
2564,2564,00506294,제 20 기,20190401,18388748547.0,50927239708.0,69315988255.0,18089527685.0,1393548498.0,19483076183.0,6767842000.0,43111194450.0,49832912072.0
2565,2565,00867098,제 15 기,20190401,43484707335.0,18798734156.0,62283441491.0,22867827923.0,6770876132.0,29638704055.0,2699729500.0,,32644737436.0
2566,2566,00823429,제 9 기,20190401,23136984325.0,42528394563.0,65665378888.0,10679691400.0,934498212.0,11614189612.0,8034000000.0,28250727112.0,54051189276.0
2567,2567,00250997,제 33 기,20190401,57309655578.0,71362738971.0,128672394549.0,10131095514.0,4045600378.0,14176695892.0,3550195500.0,67492379546.0,114495698657.0
2568,2568,00536286,제 17 기,20190401,11617413619.0,63456304531.0,75073718150.0,37613822353.0,278041021.0,37891863374.0,18041624500.0,-20448928753.0,37181854776.0
2569,2569,00250137,제 22 기,20190401,36698044446.0,94113413190.0,130811457636.0,45925311370.0,15042045667.0,60967357037.0,26430000000.0,52821945225.0,69844100599.0
2570,2570,00486097,제 19 기,20190401,161108149519.0,68088626313.0,229196775832.0,99410568660.0,4877738795.0,104288307455.0,4557703000.0,,124908468377.0
2571,2571,00554352,제 19 기,20190404,66215331696.0,54203111591.0,120418443287.0,14498619370.0,21417660387.0,35916279757.0,3061759000.0,-19504304387.0,84502163530.0
2572,2572,00629212,제 23 기,20190401,37233543108.0,24204020235.0,61437563343.0,3612372705.0,184593358.0,3796966063.0,2935000000.0,43642484880.0,57640597280.0
2573,2573,00220057,제 25 기,20190415,79498911936.0,48980744456.0,128479656392.0,22925246783.0,1645754143.0,24571000926.0,26098569500.0,,103908655466.0
2574,2574,00122551,제 33 기,20190401,110593642492.0,130221435463.0,240815077955.0,83961765884.0,22284404253.0,106246170137.0,14000000000.0,90849564262.0,134568907818.0
2575,2575,00201742,제 32 기,20190401,51021962045.0,64013815310.0,115035777355.0,18064616657.0,2679958892.0,20744575549.0,5760000000.0,,94291201806.0
2576,2576,00353610,제 22 기,20190401,31257811919.0,72819563322.0,104077375241.0,10490425621.0,1384904042.0,11875329663.0,9895458000.0,51737984678.0,92202045578.0
2577,2577,00108940,제 36 기,20190401,55760171047.0,340895190442.0,396655361489.0,63297398562.0,90065575185.0,153362973747.0,16089459000.0,,243292387742.0
2578,2578,00825959,제 10 기,20190401,97309601255.0,59836624767.0,157146226022.0,43089839159.0,210000000.0,43299839159.0,7471056000.0,99923123279.0,113846386863.0
2579,2579,00170558,제 30 기,20190814,897525210730.0,1434355333003.0,2331880543733.0,1150693666202.0,52154010352.0,1202847676554.0,,,1129032867179.0
2580,2580,00155586,제 41 기,20180629,11460939109.0,17030248070.0,28491187179.0,5965480145.0,3063107505.0,9028587650.0,19363100500.0,,19462599529.0
2581,2581,00362201,제 37 기,20190329,49444219904.0,43462312717.0,92906532621.0,6279540367.0,59444086.0,6338984453.0,4380000000.0,,86567548168.0
2582,2582,00428321,제 18 기,20190401,168805615962.0,584009728855.0,752815344817.0,232550180698.0,233991308726.0,466541489424.0,14558411000.0,,286273855393.0
2583,2583,00560982,제 19 기,20190410,48486250896.0,4378944273.0,52865195169.0,1818914514.0,1982977893.0,3801892407.0,3923563000.0,,49063302762.0
2584,2584,00226316,제 34 기,20190401,146101242219.0,52069049280.0,198170291499.0,78547096552.0,1764973912.0,80312070464.0,4978867500.0,,117858221035.0
2585,2585,01099667,제 11 기,20190328,83631510597.0,66810643446.0,150442154043.0,21148946150.0,5651087184.0,26800033334.0,11207533000.0,73025426422.0,123642120709.0
2586,2586,00914040,제 16 기,20190719,10040535846.0,81212506883.0,91253042729.0,40758978443.0,8742829377.0,49501807820.0,9476384000.0,13529475024.0,41751234909.0
2587,2587,00545734,제 19 기,20190823,24132755458.0,126512983443.0,150645738901.0,9992621490.0,10728668959.0,20721290449.0,9595755000.0,,129924448452.0
2588,2588,00332927,제 31 기,20190401,109898822012.0,70245424330.0,180144246342.0,17716658620.0,770000000.0,18486658620.0,1333560100.0,84585474302.0,161657587722.0
2589,2589,00989619,제 11 기,20190401,54457921295.0,12623749690.0,67081670985.0,301991474.0,701679646.0,1003671120.0,6866755000.0,-12316508988.0,66077999865.0
2590,2590,00994994,제 6 기,20190328,21311660763.0,45312397070.0,66624057833.0,19430902466.0,2709056343.0,22139958809.0,11925807500.0,11026334501.0,44484099024.0
2591,2591,00140168,제 35 기,20190814,41958593254.0,56200394449.0,98158987703.0,3220382237.0,2059080094.0,5279462331.0,17571493000.0,26179032995.0,92879525372.0
2592,2592,00609324,제 20 기,20190329,100603210117.0,56059003600.0,156662213717.0,10418662737.0,2224224037.0,12642886774.0,5000932500.0,,144019326943.0
2593,2593,00138057,제 53 기,20190329,22985199930.0,31219484623.0,54204684553.0,4207201972.0,7878986215.0,12086188187.0,15938240000.0,-3801905242.0,42118496366.0
2594,2594,00158219,제 56 기,20190401,51632584519.0,148660452849.0,200293037368.0,35277824938.0,17783101377.0,53060926315.0,42864159500.0,58750443303.0,147232111053.0
2595,2595,00151298,제 48 기,20190329,89863233383.0,115570609263.0,205433842646.0,62887901556.0,6402384537.0,69290286093.0,7200000000.0,125383002885.0,136143556553.0
2596,2596,00576789,제 13 기,20190401,26823182132.0,42068123221.0,68891305353.0,35769227196.0,6522359210.0,42291586406.0,16314025500.0,-9085789183.0,26599718947.0
2597,2597,00899459,제 8 기,20190329,148777874877.0,52300127739.0,201078002616.0,11933434597.0,1438503527.0,13371938124.0,8295507000.0,85439174263.0,187706064492.0
2598,2598,00917861,제 10 기,20190401,151105834131.0,100408443670.0,251514277801.0,21923303052.0,3091664710.0,25014967762.0,3108181500.0,,226499310039.0
2599,2599,00410915,제 21 기,20190401,81012420550.0,59417381793.0,140429802343.0,48332326941.0,30144391228.0,78476718169.0,8458750000.0,,61953084174.0
2600,2600,01109955,제 16 기,20190329,30273434470.0,5037186919.0,35310621389.0,4447888938.0,195129602.0,4643018540.0,1121212100.0,10925300637.0,30667602849.0
2601,2601,01316227,제 1 기,20190329,479176407805.0,870808803825.0,1349985211630.0,810488701773.0,83244984157.0,893733685930.0,21638410000.0,,456251525700.0
2602,2602,00303192,제 32 기,20190401,59521919141.0,159909706493.0,219431625634.0,84636137176.0,31939992090.0,116576129266.0,11372251500.0,,102855496368.0
2603,2603,00541349,제 19 기,20190401,196812320870.0,252886862113.0,449699182983.0,144720319107.0,37375000000.0,182095319107.0,,-47608617776.0,267603863876.0
2604,2604,00264255,제 27 기,20190329,137856586857.0,203624116651.0,341480703508.0,62987653007.0,43747555765.0,106735208772.0,,193533559987.0,234745494736.0
2605,2605,00617314,제 19 기,20190329,22014536753.0,24917000071.0,46931536824.0,3242551317.0,1849133076.0,5091684393.0,3157145000.0,26794484600.0,41839852431.0
2606,2606,00449254,제 20 기,20190329,25873621435.0,47064333315.0,72937954750.0,14018333765.0,1295788678.0,15314122443.0,1829995000.0,43406762776.0,57623832307.0
2607,2607,00860730,제 9 기,20190329,68567031557.0,17637442763.0,86204474320.0,17411349131.0,42817501895.0,60228851026.0,18379545000.0,7599930649.0,25975623294.0
2608,2608,00587925,제 19 기,20190401,17585780971.0,68960426519.0,86546207490.0,50408529160.0,457268961.0,50865798121.0,7980155000.0,-58448009235.0,35680409369.0
2609,2609,00858124,제 10 기,20190401,48425262576.0,23173135071.0,71598397647.0,26932886494.0,5280428545.0,32213315039.0,4551570000.0,19096125635.0,39385082608.0
2610,2610,00540447,제 19 기,20190401,105839815332.0,44650857729.0,150490673061.0,23146934707.0,3803999780.0,26950934487.0,10567063000.0,89642290964.0,123539738574.0
2611,2611,01032583,제 5 기,20190611,49955333538.0,77581499549.0,127536833087.0,29601569605.0,11424301677.0,41025871282.0,3197996000.0,36114087269.0,86510961805.0
2612,2612,00172936,제 53 기,20190401,299254510843.0,110469443337.0,409723954180.0,48543974921.0,6242560247.0,54786535168.0,12126075000.0,342164275888.0,354937419012.0
2613,2613,00341916,제 22 기,20190401,286838315556.0,243290763509.0,530129079065.0,340279205506.0,56667247198.0,396946452704.0,,,133182626361.0
2614,2614,00132725,제 58 기,20190401,102396293322.0,80969201477.0,183365494799.0,14340346808.0,15336684981.0,29677031789.0,10010000000.0,97772797881.0,153688463010.0
2615,2615,00360036,제 22 기,20190329,34632743086.0,32804190136.0,67436933222.0,20604104641.0,4569698228.0,25173802869.0,7606128000.0,8415946587.0,42263130353.0
2616,2616,00103015,제 39 기,20190401,50934707103.0,22027350558.0,72962057661.0,6561257043.0,3601304602.0,10162561645.0,5500000000.0,54306998394.0,62799496016.0
2617,2617,00231363,제 23 기,20190401,4172112000000.0,9782985000000.0,13955097000000.0,3822069000000.0,3237297000000.0,7059366000000.0,2573969000000.0,3497657000000.0,6895731000000.0
2618,2618,00201131,제 26 기,20190401,70335434374.0,35602594943.0,105938029317.0,13506324830.0,1753427000.0,15259751830.0,10458342000.0,61818867106.0,90678277487.0
2619,2619,00296263,제 24 기,20190401,60290752516.0,48150369493.0,108441122009.0,12784757948.0,24705175842.0,37489933790.0,5677684000.0,,70951188219.0
2620,2620,00675594,제 19 기,20190329,31786268048.0,113493998478.0,145280266526.0,33807595131.0,32237362848.0,66044957979.0,4927027000.0,28640217154.0,79235308547.0
2621,2621,01203808,제 2 기,20190401,282257348615.0,138331448857.0,420588797472.0,290814590289.0,23468789384.0,314283379673.0,7640710500.0,38172148540.0,106305417799.0
2622,2622,00626464,제 26 기,20190329,52493797255.0,55872650478.0,108366447733.0,33807236836.0,2327928362.0,36135165198.0,8297914000.0,48857117864.0,72231282535.0
2623,2623,00372226,제 24 기,20190613,68833391917.0,91165750248.0,159999142165.0,15494815218.0,2104206305.0,17599021523.0,,118777007032.0,142400120642.0
2624,2624,00816544,제 13 기,20190329,93555399922.0,125389710291.0,218945110213.0,48888532650.0,29985924262.0,78874456912.0,3528000000.0,85279865281.0,140070653301.0
2625,2625,00101488,제 46 기,20190329,209454207589.0,231059453221.0,440513660810.0,191253919990.0,8903790166.0,200157710156.0,,204400341604.0,240355950654.0
